Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,17,1,9853,1,1,133.1,1,38,12,7,0,-1.087609522336271,0,0,0,0,0,1,20,0,0,6,10,4,0.28247349156695284,0,0,6,14,3,-0.04305633102240432,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
4,39,1,9853,1,1,143.0,1,37,1,9,10,0.9218030504385023,0,0,1,0,0,0,31,0,0,7,8,6,0.42035668244481444,0,0,7,9,5,0.45668852983733305,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,17,1,9670,1,1,149.0,1,19,37,7,4,0.5199205358835485,0,1,0,1,0,0,20,0,0,6,7,6,0.42035668244481444,0,0,6,9,6,0.6830686804831976,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,17,1,9003,1,1,133.0,1,38,37,9,9,-0.11463080288743356,1,0,0,1,0,0,21,0,12,18,22,18,0.25949295975397596,1,11,13,13,13,0.2378653363247854,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,7,1,9130,1,3,140.0,1,19,38,9,9,0.9218030504385023,1,0,0,1,0,0,23,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,17,5,9070,1,1,122.0,1,19,38,5,7,-0.5165133174423884,0,0,1,0,0,0,21,0,0,6,6,4,0.4892982778837454,0,0,6,8,4,0.2644789679682033,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,7,1,9500,1,40,170.0,1,1,1,9,4,2.809795634653519,0,0,0,1,0,0,24,0,4,7,7,7,1.1097726368341232,0,3,8,9,8,1.061080818825819,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,39,1,8014,0,1,120.0,1,1,1,4,4,1.6621129456713135,0,0,0,1,0,0,27,0,0,6,6,6,0.3858858847253491,0,1,6,6,6,0.405432646672232,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,1,9500,1,1,143.0,1,1,37,3,8,0.07573459874386095,0,0,0,1,0,1,18,0,0,7,9,7,0.5007885437902339,0,0,8,8,8,1.0741617473419125,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,3,171,1,1,115.0,1,9,1,6,6,-1.2850254943983537,1,0,0,0,0,0,21,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,17,1,9130,1,1,123.0,1,19,3,3,2,-0.3755019088266148,1,0,1,1,0,1,19,0,0,5,7,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,6,9500,1,1,131.0,1,38,19,7,7,-0.11463080288743356,1,0,0,1,0,1,19,0,0,8,8,7,0.35604402269964,0,0,8,8,7,0.4097344797235881,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,17,1,9085,1,1,127.0,1,19,38,194,193,-0.6575247260581619,0,0,0,1,0,0,18,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,43,3,9500,1,1,126.0,1,38,37,6,5,-0.18513650719532032,1,0,0,1,0,1,18,0,0,7,8,5,0.27833699584061705,0,0,7,8,5,0.33751860147847274,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,2,9853,1,1,112.0,1,37,37,191,182,-1.4683403255988599,1,0,1,1,0,1,20,0,0,7,7,7,0.666576666155282,0,0,7,8,7,0.4511968280696437,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
2,1,1,8014,0,1,150.0,1,1,37,4,7,0.914752480007714,1,0,0,1,0,0,24,0,0,6,9,5,0.4892982778837454,0,0,6,6,6,0.757816843432303,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,1,1,9070,1,1,116.0,1,1,1,1,1,-1.1369635153517919,1,0,0,1,0,0,20,0,0,6,6,6,0.4548274801642801,0,0,6,10,6,0.18118815782491365,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,17,3,9147,1,1,118.0,1,1,19,5,7,-0.6293224443350068,0,0,0,1,0,0,20,0,0,5,11,4,0.07564870525016021,0,0,5,7,5,0.5720142669588109,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,1,1,9500,1,1,130.0,1,19,37,9,9,-0.6434235851965844,1,0,0,1,0,1,19,0,0,8,8,7,0.35633948668009313,0,0,8,8,7,0.41000906481197313,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,6,9500,1,1,144.0,1,1,37,9,9,0.04048174658991755,1,0,0,1,0,1,18,0,0,8,8,7,0.666576666155282,0,0,8,8,7,0.6983234076156678,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,17,2,9238,1,3,105.0,1,37,37,7,8,0.19559429606726766,1,0,0,1,0,1,20,0,0,6,6,6,0.3514150870058838,0,0,6,6,6,0.08508337689034876,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,17,1,9500,1,1,143.0,1,37,37,9,8,0.25904942994436614,1,0,0,1,0,0,20,0,0,7,8,7,0.4576836319753216,0,0,8,10,8,0.6852043422817428,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,17,2,9500,1,1,137.0,1,19,37,4,7,-0.04412509857954678,1,0,0,1,0,1,19,0,0,7,9,6,0.3527939189146619,0,0,8,9,8,0.5371762838700314,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,44,1,9085,1,39,140.0,1,3,1,2,3,0.9218030504385023,1,0,0,1,0,0,19,0,0,6,10,5,0.42035668244481444,0,0,6,19,4,0.2933104022485728,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,1,1,9773,1,1,133.1,1,3,19,4,5,-1.545896600337535,1,0,0,1,0,0,20,0,0,6,6,6,0.6616522664810727,0,0,6,6,6,0.43746757365042016,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,17,2,9147,1,1,116.0,1,1,38,4,3,-0.8690418389818223,1,0,0,1,0,0,19,0,0,5,15,2,0.02394250867096205,0,0,5,11,2,-0.04305633102240432,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,17,5,9853,1,1,117.0,1,38,38,9,7,-0.8690418389818223,1,0,0,1,0,0,19,0,0,6,11,4,0.5410044744629435,0,0,6,10,4,0.004996059444878129,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,17,1,9500,1,1,137.0,1,38,37,7,5,0.2872517116675213,1,0,0,1,0,1,18,0,0,8,8,8,0.6405389028778998,0,0,8,8,8,0.6741255967017861,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,17,4,9070,1,1,116.0,1,38,37,9,9,-1.2638737831059879,0,0,0,1,0,1,23,0,0,6,6,6,0.5582398733226764,0,0,6,8,3,0.4695025006286083,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,1,1,9853,1,1,133.1,1,19,19,9,8,0.35775741597540806,1,0,0,1,0,0,21,0,0,6,8,5,0.28247349156695284,0,0,6,9,5,0.11071131847289965,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,44,1,8014,0,39,130.0,1,37,38,6,6,0.2167460073596345,1,0,0,1,0,0,23,0,5,9,10,9,0.05266817343718333,0,3,8,10,6,0.21322308480310218,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,3,9500,1,1,106.0,1,19,37,9,7,-1.2286209309520444,1,0,0,1,0,0,19,0,0,7,8,7,0.4944688975416653,0,0,8,9,8,0.6894756658788349,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,17,2,9773,1,1,125.0,1,1,38,5,6,-0.7773844233815687,1,0,0,1,0,0,18,0,0,6,6,6,0.4892982778837454,0,0,6,6,6,0.757816843432303,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,1,9773,1,1,134.0,1,19,37,9,9,0.32955513425225297,1,1,0,1,0,0,19,0,0,6,10,5,0.24110853430359444,0,0,6,10,5,0.3413627927158553,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,39,1,9500,1,1,133.1,1,19,37,9,9,-0.4883110357192333,0,0,0,1,0,1,25,0,0,8,8,7,0.29133741098052995,0,0,8,8,7,0.3496003453673897,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,2,9853,1,1,117.0,1,1,38,4,9,-1.214519790090467,1,0,0,1,0,0,19,0,0,6,9,5,0.3238384488303112,0,0,6,10,4,0.5335723545849851,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,1,1,9500,1,1,136.0,1,1,19,5,7,0.6679825149301103,0,0,0,1,0,1,19,0,0,7,8,7,0.4556892501072667,0,0,8,8,8,1.0140962592578096,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,39,1,9556,1,1,120.0,1,38,38,191,193,-0.4883110357192333,0,0,1,1,0,1,24,0,0,7,13,7,0.07564870525016021,0,0,8,13,7,0.2836999241551162,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,1,9670,1,1,135.0,1,37,37,9,7,0.40006083856013974,1,0,0,1,0,1,18,0,0,6,7,6,0.5927106710421417,0,0,6,9,5,0.7257819164541148,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,17,5,9238,1,1,122.0,1,37,37,7,5,-0.988901536305229,1,0,0,1,0,1,19,0,0,6,8,6,0.30832658985655187,0,0,6,7,6,0.4786553369080907,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,1,5,9500,1,1,147.0,1,37,37,9,9,0.5199205358835485,0,0,0,1,0,1,18,0,0,8,12,7,0.41247764296607986,0,0,8,12,7,0.4621802316050228,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,39,1,9991,0,1,120.0,1,38,1,9,4,-0.26269278193399537,0,0,0,1,0,0,27,0,0,5,9,3,0.006707109811229211,0,0,5,7,4,0.22603705559437745,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,1
1,17,3,9238,1,1,121.0,1,1,1,4,5,-0.685727007781316,0,0,0,1,0,0,19,0,0,6,11,5,0.11701366251351858,0,0,6,13,5,0.2644789679682033,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,18,1,9773,1,1,135.0,1,1,1,3,3,0.20264486649805794,0,0,0,1,0,1,18,0,0,6,6,6,0.42035668244481444,0,0,6,6,6,0.3093278657376671,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
2,39,1,9670,1,1,130.0,1,37,37,9,0,2.1909057279804642,0,0,1,0,0,0,34,0,0,6,7,4,0.5927106710421417,0,0,6,6,0,-1.9651519497137022,6,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,1,6,9147,1,1,128.0,1,37,37,9,9,-0.735081000796837,0,0,0,1,0,0,18,0,0,5,9,3,0.21353189612802181,0,0,5,15,2,0.14915323084672547,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,1,9147,1,1,129.0,1,37,38,4,9,-0.4178053314113465,1,0,0,1,0,0,18,0,0,5,8,2,-0.027763687908236103,0,0,5,7,3,0.405432646672232,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,3,9500,1,1,143.0,1,37,38,7,7,0.48466768372960506,1,0,0,1,0,0,18,0,0,8,8,8,0.7517072255231761,0,0,8,8,8,0.7774382362064436,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,1,2,9773,1,1,108.0,1,38,38,7,7,-0.8408395572586672,1,0,1,0,0,0,20,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,1,1,9147,1,1,130.0,1,19,37,9,9,0.3436562751138315,1,0,0,1,0,1,19,0,0,5,8,2,-0.027763687908236103,0,0,5,11,3,0.5976422085413617,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,1,9238,1,1,135.0,1,37,1,3,5,-0.4178053314113465,0,0,0,1,0,0,21,0,0,6,11,5,0.11701366251351858,0,0,6,15,1,-0.04305633102240432,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
2,39,1,9991,0,3,140.0,1,19,19,9,7,1.7960737838562988,0,0,0,1,0,0,26,0,0,5,5,5,0.28247349156695284,0,0,5,6,5,0.8859565513450565,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,43,2,9556,1,1,120.0,1,1,19,4,3,-1.1792669379365235,0,0,0,1,0,0,27,0,0,7,9,7,0.3297477284393624,0,1,8,10,8,0.5744168864821753,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,1,9670,1,1,117.0,1,1,38,5,1,-0.9465981137204973,1,0,0,1,0,0,20,0,0,5,6,4,0.1790610984085565,0,0,5,5,4,0.10110084037944303,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,17,1,9238,1,1,151.0,1,19,1,5,0,1.2320281493932046,1,0,0,1,0,0,18,0,0,6,8,6,0.9805071453861278,0,0,6,7,6,1.1102010401923745,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,53,1,9085,1,42,140.0,1,1,1,5,5,1.1544718746545295,1,0,0,0,0,0,23,0,7,12,19,9,0.6271814687616071,0,4,9,15,6,0.62967713551955,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,39,1,9500,1,19,133.1,1,1,5,4,3,-1.8984251218769688,0,0,0,1,0,0,24,0,0,8,11,7,0.4095230031615539,0,0,8,11,7,0.45943438072117776,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,44,1,9238,1,39,130.0,1,38,38,6,9,-0.04412509857954678,1,0,0,1,0,1,19,0,3,6,7,5,0.3238384488303112,0,2,6,6,6,0.24525801178129036,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,1,9773,1,1,125.0,1,19,38,3,5,-0.7773844233815687,0,0,0,1,0,0,19,0,0,6,13,4,0.23076729498775467,0,0,6,10,4,0.14915323084672547,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,4,9238,1,1,125.0,1,19,38,9,6,-0.8478901276894555,1,0,1,1,0,1,19,0,0,6,9,5,0.1583786197768773,0,0,6,9,3,-0.04305633102240432,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,1,1,9238,1,1,135.0,1,37,19,5,10,-0.4178053314113465,0,0,1,1,0,0,18,0,0,6,10,5,-0.007081209276556914,0,0,6,14,2,-0.04305633102240432,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,51,1,8014,0,1,121.0,1,1,38,5,7,-1.0312049588899617,0,0,0,1,0,0,22,0,14,16,16,13,0.05973910630271467,0,13,13,13,11,0.23652121351451216,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,43,1,9070,1,1,141.0,1,1,19,5,10,0.005228894435974165,0,0,0,1,0,0,20,0,0,6,6,5,0.3652034060936699,0,0,6,9,5,0.4182466174635073,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,39,1,9003,1,1,130.0,1,19,19,9,9,-0.4883110357192333,0,0,0,1,0,0,25,0,0,6,6,0,-2.1994239442345584,0,0,6,6,0,-1.9651519497137022,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,44,1,9003,1,39,180.0,1,1,3,4,2,2.809795634653519,0,0,0,1,0,0,21,0,0,6,6,6,1.075301839114658,0,0,6,8,6,1.0140962592578096,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,1,9500,1,1,117.0,1,19,19,194,193,-0.6716258669197385,1,0,0,1,0,0,19,0,0,7,12,5,0.24110853430359444,0,0,7,9,6,0.28530167050402583,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1
1,17,4,9773,1,1,127.0,1,1,19,4,1,-0.7844349938123579,1,0,0,1,0,0,18,0,0,6,7,6,0.4006590837479771,0,0,6,6,6,0.6617120624977382,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,3,9670,1,1,126.0,1,37,37,0,0,0.6750330853608986,1,0,0,1,0,0,18,0,0,5,7,3,0.28247349156695284,0,0,5,7,4,0.5816247450522675,1,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,17,3,9500,1,1,143.0,1,3,3,9,7,0.14624030305174773,1,0,0,1,1,0,19,0,0,7,8,7,0.5642722629235829,0,0,8,9,8,0.8112083883959503,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,1,9085,1,1,144.0,13,3,3,6,6,0.7525893600995736,1,0,0,1,0,1,19,1,0,5,6,5,0.9856777650440478,0,0,5,5,5,1.1102010401923745,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,17,2,9773,1,1,126.0,1,37,38,5,5,0.18149315520569112,1,0,1,0,0,0,18,0,0,6,9,5,0.3238384488303112,0,0,6,9,4,0.2933104022485728,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,51,1,9238,1,39,140.0,1,38,38,5,7,0.153290873482536,1,0,0,1,0,1,20,0,6,11,11,11,0.45169377128069227,0,6,11,11,11,0.6384139337863282,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,17,5,9500,1,1,148.0,1,1,19,4,8,0.23084714822121105,1,0,0,1,0,0,19,0,0,7,0,0,-2.1994239442345584,0,0,8,0,0,-1.9651519497137022,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,42,1,9500,1,1,100.0,1,19,37,5,7,0.5199205358835485,1,0,0,1,0,0,28,0,12,17,21,17,0.5709396409035321,0,11,17,19,17,0.6401980799587025,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,1,1,9238,1,1,151.0,1,37,1,9,9,0.8089939235458838,1,0,0,1,0,1,20,0,0,6,8,6,0.7478292607797362,0,0,6,8,6,0.14915323084672547,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,42,1,8014,0,1,120.0,1,37,38,90,7,-0.4883110357192333,1,0,0,1,0,0,30,0,9,11,19,9,0.5812204051356533,1,5,7,7,7,0.8630744606463503,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,4,9500,1,1,135.0,1,1,19,9,7,-0.24154107064162955,1,0,0,1,0,1,19,0,0,7,8,7,0.34156628765746516,0,0,8,10,8,0.29090778272520884,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,2,9070,1,1,121.0,1,19,19,3,3,-0.7632832825199921,1,0,0,1,0,0,22,0,0,6,7,6,0.21353189612802181,0,0,6,7,5,0.5720142669588109,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,1,9254,1,1,116.0,1,38,38,5,8,-1.1369635153517919,1,0,0,1,0,0,18,0,0,6,8,6,0.3169442892864181,0,0,6,6,6,0.62967713551955,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,17,1,9853,1,1,147.0,1,37,37,9,9,1.119219022500586,1,0,0,1,0,0,23,0,0,6,11,2,-0.1311760810666324,0,0,6,15,2,0.14915323084672547,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,17,4,9070,1,1,160.0,1,1,19,5,7,2.014641467210747,1,0,0,1,0,0,18,0,0,6,6,6,0.696123064200538,0,0,6,6,6,0.9179914783232447,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,1,9853,1,1,133.0,1,37,19,7,7,-0.01592281685639167,1,0,0,1,0,0,18,0,0,6,9,5,0.2480026938474875,0,0,6,6,4,0.3413627927158553,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
2,39,1,9773,1,19,100.0,1,37,37,0,0,2.5786871016738417,0,0,1,0,1,0,50,0,0,6,7,1,0.9029478505173306,0,0,5,12,0,-1.9651519497137022,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,1,1,171,1,1,151.0,41,3,3,2,5,2.465877974781223,1,0,0,1,0,1,19,1,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,17,2,9254,1,1,124.0,41,19,38,9,9,-0.2556422115032071,1,0,0,1,0,0,22,1,0,6,7,6,0.04117790753069489,0,0,6,6,6,0.08508337689034876,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,44,1,9238,1,39,140.0,41,1,1,4,6,0.7455387896687853,0,0,1,1,0,1,23,1,3,6,7,6,0.5188446759290014,0,2,6,6,6,0.7257819164541148,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,18,4,9085,1,1,170.0,1,1,1,4,5,2.79725478502829,0,0,1,0,0,1,20,0,2,5,8,5,0.7788529787272551,1,0,5,6,5,0.7257819164541148,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
4,39,1,9238,1,19,133.1,1,37,37,9,10,-1.6516551567993651,0,0,0,0,0,0,44,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
4,39,1,9003,1,19,133.1,1,37,37,9,9,-1.1933680787981011,0,0,0,1,1,0,49,0,6,12,17,7,0.28247349156695284,0,3,12,19,9,0.19186646681764272,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
2,43,1,9991,0,1,100.0,1,37,37,9,9,0.08983573960543749,0,0,0,1,1,0,46,0,6,10,13,9,0.3238384488303112,0,4,10,12,10,0.49513044221115926,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,39,1,9085,1,39,120.0,1,37,37,1,9,0.7596399305303618,1,0,0,0,1,0,41,0,3,3,3,3,0.3514150870058838,0,2,2,2,2,0.14915323084672547,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,17,3,9500,1,1,133.0,1,38,19,9,8,0.13213916219017116,1,0,0,1,1,0,18,0,0,7,8,7,0.24886446379047408,0,0,8,9,8,0.43386364436537384,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
3,39,1,9991,0,1,120.0,1,37,1,9,2,2.809795634653519,0,0,0,1,1,0,43,0,0,5,5,5,0.24110853430359444,0,0,5,6,5,0.7257819164541148,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
4,39,2,9147,1,19,133.1,1,37,37,9,7,-0.7421315712276253,0,0,1,0,1,0,70,0,0,5,5,0,-2.1994239442345584,0,0,5,9,0,-1.9651519497137022,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
4,39,1,9130,1,19,133.1,1,37,38,9,4,-1.8349699879998704,0,0,0,1,1,0,48,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
2,43,1,9003,1,1,133.1,1,37,37,9,7,0.6397802332069552,0,0,0,1,1,0,41,0,18,19,19,19,0.42398518746791614,0,12,13,13,13,0.41528954728090495,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,1,9254,1,1,140.0,1,19,19,9,3,0.2167460073596345,0,0,0,1,1,0,21,0,0,6,8,6,0.4006590837479771,0,0,6,10,4,0.5335723545849851,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1
1,39,1,33,1,1,100.0,41,38,37,9,8,-1.8984251218769688,0,0,1,0,1,0,35,1,0,7,18,3,0.12735490182935835,0,0,7,7,0,-1.9651519497137022,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
2,39,1,9130,1,19,133.1,1,2,1,2,9,2.1204000236725773,1,0,0,1,1,0,44,0,1,5,13,4,0.696123064200538,3,1,5,9,4,1.0140962592578096,2,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,1,9147,1,1,143.0,1,3,1,5,5,1.7749220725639319,1,0,1,1,1,0,18,0,0,5,15,4,0.5582398733226764,0,0,5,6,2,0.62967713551955,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
2,1,1,8014,0,1,165.0,1,37,37,0,0,2.5363836790891097,1,0,0,1,1,0,45,0,0,6,7,6,0.6271814687616071,0,0,6,6,6,0.6617120624977382,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,1,9254,1,1,154.0,1,3,1,2,1,0.7243870783764185,0,0,0,1,1,0,20,0,0,6,12,3,-0.1311760810666324,0,0,6,9,5,0.11071131847289965,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,44,1,9003,1,39,140.0,1,1,38,9,1,0.9218030504385023,1,0,0,1,1,0,22,0,0,6,12,5,0.4065683633570283,0,0,6,11,6,0.2864457750389609,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,43,1,9119,1,1,140.0,1,37,38,5,7,1.3800901284397664,0,0,0,1,1,0,39,0,0,5,10,3,1.1097726368341232,0,0,5,11,1,1.1102010401923745,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,44,1,9085,1,39,130.0,1,2,2,6,6,0.2167460073596345,0,0,0,0,1,0,20,0,2,6,10,5,0.5306632351471038,0,1,6,21,3,0.3413627927158553,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
2,39,1,9147,1,19,133.1,1,37,19,9,3,0.07573459874386095,0,0,0,1,1,0,49,0,0,5,9,3,0.696123064200538,0,0,5,8,3,0.6617120624977382,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,7,1,9556,1,4,190.0,1,5,5,2,2,2.809795634653519,1,0,0,1,1,0,43,0,4,4,4,4,0.6702699659109389,0,1,1,1,1,0.43746757365042016,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
2,39,1,9991,0,1,120.0,1,37,37,9,9,0.4423642611448714,1,0,0,1,1,0,32,0,0,5,5,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,39,1,9238,1,12,100.0,1,37,37,9,9,-0.18513650719532032,0,0,0,1,1,0,47,0,3,9,9,9,0.5122788096967223,0,3,7,7,7,0.8905329694847977,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
5,39,1,9991,0,1,120.0,1,37,37,9,9,0.787842212253517,0,0,0,1,1,1,37,0,0,5,8,5,0.4892982778837454,0,0,5,11,4,0.5976422085413617,2,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
2,39,1,8014,0,1,133.1,1,19,1,4,8,1.2249775789624162,0,0,0,1,1,0,41,0,6,10,10,10,0.3858858847253491,0,3,7,7,7,0.36882130155430226,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
2,39,1,9003,1,1,150.0,1,37,37,9,6,0.9218030504385023,0,0,0,1,1,0,60,0,17,18,18,18,0.7191035960135149,0,11,13,13,13,0.7701379691931446,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
2,39,1,9254,1,1,120.0,1,1,19,9,9,1.5070003961939633,0,0,0,1,1,0,47,0,6,11,11,11,0.8465410906127511,0,6,9,9,9,1.0674878042214573,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
